run_id,profile_id,family,subtype,currency,currency_pair,timing_cv_scenario,timing_CV,tenor_months,h_R_k,h_C_k,alpha_R_k,alpha_C_k,alpha_D_k,fx_debt_service_share_k,delta_CF_k,delta_op_eff_k,delta_net_k,omega_t,E_t,Q_plus,Q_minus,lambda,H_t,direction,sigma_Q,rho,c,g_NR,g_PAE,g_TE,g_AEO,g_ACC,g_EXT,g_CIRC
20260510_232418,1,importer,0000011,EUR,EUR_TND,baseline,0.4,9,0.061693581851446154,0.40845049862666616,0.45855094790458684,0.6347633485682309,0.5877498727291823,0.024518813345664726,-0.287140990925455,-0.04153511355017962,-0.06605392689584436,0.055618256218634435,-0.0036738042303400198,0.0,0.0036738042303400198,0.4114894986562431,0.0015117318609038,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,EUR,EUR_TND,baseline,0.4,12,0.061693581851446154,0.40845049862666616,0.45855094790458684,0.6347633485682309,0.5877498727291823,0.024518813345664726,-0.287140990925455,-0.04153511355017962,-0.06605392689584436,0.00514591289249796,-0.00033990775401344323,0.0,0.00033990775401344323,0.4114894986562431,0.00013986847128836136,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,EUR,EUR_TND,high,0.6,1,0.061693581851446154,0.40845049862666616,0.45855094790458684,0.6347633485682309,0.5877498727291823,0.024518813345664726,-0.287140990925455,-0.04153511355017962,-0.06605392689584436,0.13990245772060897,-0.00924110671482606,0.0,0.00924110671482606,0.4114894986562431,0.0038026183691126174,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,EUR,EUR_TND,high,0.6,2,0.061693581851446154,0.40845049862666616,0.45855094790458684,0.6347633485682309,0.5877498727291823,0.024518813345664726,-0.287140990925455,-0.04153511355017962,-0.06605392689584436,0.2695667533764531,-0.017805942621078336,0.0,0.017805942621078336,0.4114894986562431,0.007326958402249356,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,EUR,EUR_TND,high,0.6,3,0.061693581851446154,0.40845049862666616,0.45855094790458684,0.6347633485682309,0.5877498727291823,0.024518813345664726,-0.287140990925455,-0.04153511355017962,-0.06605392689584436,0.31145406439039586,-0.02057276400065681,0.0,0.02057276400065681,0.4114894986562431,0.008465476344603477,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,EUR,EUR_TND,high,0.6,6,0.061693581851446154,0.40845049862666616,0.45855094790458684,0.6347633485682309,0.5877498727291823,0.024518813345664726,-0.287140990925455,-0.04153511355017962,-0.06605392689584436,0.18949077915159174,-0.012516610073515828,0.0,0.012516610073515828,0.4114894986562431,0.005150453604026711,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,EUR,EUR_TND,high,0.6,9,0.061693581851446154,0.40845049862666616,0.45855094790458684,0.6347633485682309,0.5877498727291823,0.024518813345664726,-0.287140990925455,-0.04153511355017962,-0.06605392689584436,0.06913036515094535,-0.004566332085963571,0.0,0.004566332085963571,0.4114894986562431,0.0018789977007510666,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,EUR,EUR_TND,high,0.6,12,0.061693581851446154,0.40845049862666616,0.45855094790458684,0.6347633485682309,0.5877498727291823,0.024518813345664726,-0.287140990925455,-0.04153511355017962,-0.06605392689584436,0.02045558021000508,-0.001351171399803756,0.0,0.001351171399803756,0.4114894986562431,0.0005559928419039018,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,USD,USD_TND,low,0.25,1,0.07284671761443363,0.2350184407000374,0.5414490520954132,0.3652366514317691,0.41225012727081767,0.017197594404137144,-0.1278692997045343,-0.018496369555918244,-0.03569396396005539,2.0169577549553473e-05,-7.19932174143304e-07,0.0,7.19932174143304e-07,0.4114894986562431,2.962445294047273e-07,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,USD,USD_TND,low,0.25,2,0.07284671761443363,0.2350184407000374,0.5414490520954132,0.3652366514317691,0.41225012727081767,0.017197594404137144,-0.1278692997045343,-0.018496369555918244,-0.03569396396005539,0.023893713386397317,-0.0008528613444859589,0.0,0.0008528613444859589,0.4114894986562431,0.00035094348706581665,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,USD,USD_TND,low,0.25,3,0.07284671761443363,0.2350184407000374,0.5414490520954132,0.3652366514317691,0.41225012727081767,0.017197594404137144,-0.1278692997045343,-0.018496369555918244,-0.03569396396005539,0.37825915546514954,-0.013501568662734038,0.0,0.013501568662734038,0.4114894986562431,0.005555753720101272,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,USD,USD_TND,low,0.25,6,0.07284671761443363,0.2350184407000374,0.5414490520954132,0.3652366514317691,0.41225012727081767,0.017197594404137144,-0.1278692997045343,-0.018496369555918244,-0.03569396396005539,0.5856661479875004,-0.020904746378890306,0.0,0.020904746378890306,0.4114894986562431,0.008602083606985486,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,USD,USD_TND,low,0.25,9,0.07284671761443363,0.2350184407000374,0.5414490520954132,0.3652366514317691,0.41225012727081767,0.017197594404137144,-0.1278692997045343,-0.018496369555918244,-0.03569396396005539,0.012117966473414836,-0.00043253825857122866,0.0,0.00043253825857122866,0.4114894986562431,0.00017798495116911933,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
20260510_232418,1,importer,0000011,USD,USD_TND,low,0.25,12,0.07284671761443363,0.2350184407000374,0.5414490520954132,0.3652366514317691,0.41225012727081767,0.017197594404137144,-0.1278692997045343,-0.018496369555918244,-0.03569396396005539,4.2847109988407154e-05,-1.5293831997187344e-06,0.0,1.5293831997187344e-06,0.4114894986562431,6.29325126105543e-07,outflow,0.3909640154071153,0.057634750753641106,4.819259035401046,0,0,0,0,0,1,1
